RowNumber,CustomerId,Apellido,CreditScore,Pais,Genero,Edad,Estadia,Balance,Numero de productos,Tiene tarjeta de crédito,Activo,EstimatedSalary,Salida,Queja,Nivel satisfacción,Tipo de tarjeta,Puntos ganados
4855.0,15574071,Muravyova,706,Alemania,Hombre,23,2,93301.97,2,0,1,127187.04,0,0,5,PLATINUM,963
4856.0,15671148,Barry,490,Alemania,Hombre,33,5,96341.0,2,0,0,108313.34,0,0,1,DIAMOND,707
4858.0,15717995,Keen,849,Francia,Hombre,27,0,0.0,2,0,1,157891.86,0,0,1,SILVER,626
4860.0,15647111,White,794,España,Mujer,22,4,114440.24,1,1,1,107753.07,0,0,4,SILVER,226
4862.0,15790204,Myers,663,España,Mujer,22,9,0.0,1,1,0,29135.89,1,1,5,DIAMOND,590
4864.0,15640491,Raff,464,Francia,Mujer,33,10,147493.7,2,1,0,100447.53,0,0,4,DIAMOND,801
4866.0,15734438,Kanayochukwu,590,Francia,Mujer,29,4,0.0,2,1,0,121846.81,0,0,1,SILVER,339
4867.0,15688760,Obialo,522,Alemania,Mujer,37,3,95022.57,1,1,1,129107.59,0,0,3,SILVER,534
4868.0,15768124,Liu,648,Francia,Mujer,34,3,0.0,1,1,0,54726.43,0,0,1,PLATINUM,525
4871.0,15573888,Ponomaryov,648,Alemania,Mujer,43,1,107963.38,1,0,0,186438.86,1,1,2,PLATINUM,463
4872.0,15575858,Bergamaschi,763,Francia,Hombre,40,3,0.0,2,1,0,134281.11,0,0,3,GOLD,525
4875.0,15764537,Dominguez,703,Francia,Hombre,43,8,0.0,2,1,0,9704.66,0,0,3,PLATINUM,880
4877.0,15585133,Wei,657,España,Mujer,27,8,0.0,2,0,0,6468.24,0,0,2,GOLD,354
4878.0,15573971,Mills,737,Francia,Hombre,44,7,0.0,2,0,0,57898.58,0,0,2,PLATINUM,315
4879.0,15579433,Pugh,793,España,Hombre,29,8,96674.55,2,0,0,192120.66,0,0,4,DIAMOND,558
4881.0,15611580,Wood,751,España,Hombre,33,4,79281.61,1,1,0,117547.76,0,0,4,GOLD,599
4882.0,15614778,Robertson,579,Francia,Hombre,31,6,0.0,2,1,0,26149.25,0,0,4,PLATINUM,604
4883.0,15771750,Sawtell,655,Alemania,Mujer,36,10,122314.39,1,1,0,9181.66,0,0,4,PLATINUM,517
4884.0,15593280,Yuryeva,614,Alemania,Hombre,43,8,140733.74,1,1,1,166588.76,0,0,2,DIAMOND,912
4885.0,15569274,Pisano,678,Alemania,Hombre,49,2,116933.11,1,1,0,195053.58,1,1,5,SILVER,267
4887.0,15657468,Simmons,711,Alemania,Mujer,53,5,123805.03,1,1,0,102428.51,0,0,5,GOLD,806
4889.0,15589869,Tang,437,Francia,Hombre,49,9,111634.29,2,0,1,166440.32,0,0,3,DIAMOND,805
4891.0,15797113,Bevan,552,España,Mujer,34,4,0.0,2,1,0,140286.69,0,0,4,GOLD,878
4892.0,15676958,Zito,765,Alemania,Hombre,34,5,86055.17,2,1,1,104220.5,0,0,3,SILVER,921
4893.0,15739592,Sokolov,707,Alemania,Mujer,51,10,98438.23,1,0,0,70778.63,1,1,5,GOLD,303
4895.0,15636872,Amadi,585,Francia,Mujer,32,8,144705.87,2,0,0,171482.56,0,0,1,PLATINUM,767
4896.0,15589435,Davide,784,Francia,Hombre,31,7,0.0,2,1,1,143204.41,0,0,1,GOLD,674
4897.0,15640464,Parkes,605,Francia,Hombre,41,5,91612.91,1,1,1,28427.84,0,0,5,SILVER,529
4898.0,15723851,Mazzanti,699,España,Hombre,40,2,0.0,1,1,0,78387.32,0,0,2,DIAMOND,231
4901.0,15634936,Chukwukadibia,735,Francia,Hombre,41,7,179904.0,1,1,1,137180.95,0,0,1,SILVER,505
4903.0,15634491,Kung,652,Francia,Hombre,30,2,176166.56,2,1,1,152210.81,0,0,1,SILVER,643
4904.0,15628530,Booth,694,Francia,Hombre,42,3,156864.2,2,0,0,88890.75,0,0,3,PLATINUM,314
4906.0,15627999,Kung,590,España,Hombre,30,3,0.0,2,1,0,83090.35,0,0,4,PLATINUM,332
4907.0,15571244,Tung,809,España,Mujer,33,3,0.0,2,0,1,141426.78,0,0,5,GOLD,627
4908.0,15739931,Yuan,523,Francia,Hombre,34,2,161588.89,1,1,1,51358.66,0,0,3,PLATINUM,940
4909.0,15806256,Jackson,540,Francia,Hombre,48,2,109349.29,1,1,0,88703.04,1,1,5,DIAMOND,521
4911.0,15706463,Yang,597,Francia,Mujer,36,9,0.0,2,1,1,7156.09,0,0,2,SILVER,323
4913.0,15792228,Onwumelu,748,Francia,Hombre,60,0,152335.7,1,1,0,126743.33,1,1,5,SILVER,468
4914.0,15733447,Gay,562,Francia,Mujer,51,1,124662.54,1,1,1,65390.46,1,1,5,PLATINUM,446
4916.0,15594409,Belov,710,Francia,Hombre,45,1,0.0,2,1,1,36154.66,0,0,2,SILVER,829
4918.0,15681991,Walsh,542,Francia,Hombre,32,7,107871.72,1,1,0,125302.64,0,0,2,DIAMOND,668
4919.0,15796074,Bruno,717,Francia,Mujer,36,2,99472.76,2,1,0,94274.72,1,1,4,DIAMOND,472
4920.0,15625941,Gray,682,España,Mujer,50,10,128039.01,1,1,1,102260.16,0,0,4,SILVER,947
4922.0,15748414,Chiang,526,España,Mujer,33,8,114634.63,2,1,0,110114.38,1,1,2,SILVER,624
4924.0,15662658,Grieve,651,Alemania,Hombre,34,2,90355.12,2,0,0,193597.94,0,0,3,GOLD,576
4925.0,15574868,Lowell,792,Alemania,Hombre,36,5,115725.24,2,0,0,1871.25,0,0,5,DIAMOND,515
4926.0,15790282,Trentino,817,Alemania,Hombre,58,3,114327.59,2,1,1,42831.11,0,0,3,DIAMOND,262
4927.0,15762927,Sung,674,Alemania,Mujer,36,6,100762.64,1,1,0,182156.86,0,0,3,PLATINUM,397
4928.0,15803456,Yen,641,Francia,Mujer,40,9,0.0,1,0,0,151648.66,1,1,5,GOLD,832
4930.0,15700601,Dynon,561,Francia,Hombre,34,1,78829.53,1,1,1,12148.2,0,0,4,GOLD,773
4931.0,15569670,Alexeyeva,627,Alemania,Hombre,30,6,112372.96,1,1,1,118029.09,0,0,3,GOLD,345
4934.0,15787597,Hsu,420,Alemania,Mujer,31,1,108377.75,2,1,1,9904.63,0,0,2,DIAMOND,593
4935.0,15806913,Bishop,670,Francia,Mujer,54,2,95507.12,1,1,1,63213.31,0,0,2,SILVER,638
4936.0,15804862,Toscani,505,Alemania,Hombre,43,6,127146.68,1,0,0,137565.87,0,0,5,GOLD,903
4937.0,15792986,T'ao,580,Alemania,Hombre,24,1,133811.78,1,1,0,17185.95,1,1,2,DIAMOND,500
4938.0,15625632,Philip,577,Francia,Hombre,36,3,121092.47,2,0,1,143783.46,0,0,4,PLATINUM,702
4939.0,15727703,Li Fonti,773,Alemania,Hombre,34,10,126979.75,1,0,0,36823.28,0,0,1,PLATINUM,977
4941.0,15799652,Daigle,763,Francia,Mujer,38,0,152582.2,2,0,0,31892.82,0,0,4,SILVER,624
4944.0,15615322,Jamieson,528,España,Hombre,43,7,97473.87,2,1,1,159823.16,0,0,3,PLATINUM,654
4947.0,15644692,Bibb,546,Francia,Mujer,47,8,0.0,1,1,1,66408.01,1,1,3,SILVER,432
4949.0,15716357,Corran,772,España,Mujer,39,4,122486.11,2,1,1,140709.25,0,0,2,SILVER,925
4950.0,15786717,He,567,Francia,Hombre,36,1,0.0,2,0,0,8555.73,0,0,2,GOLD,675
4951.0,15771383,Loggia,628,Alemania,Mujer,45,6,53667.44,1,1,0,115022.94,0,0,5,PLATINUM,588
4956.0,15581525,Walker,775,Alemania,Hombre,33,3,83501.66,2,1,0,128841.31,0,0,3,DIAMOND,816
4958.0,15600478,Watson,752,Francia,Hombre,39,3,0.0,1,1,0,188187.05,0,0,3,GOLD,839
4959.0,15594502,Zotov,655,Francia,Hombre,37,6,109093.41,2,1,0,1775.52,0,0,5,SILVER,804
4960.0,15784361,Williamson,543,España,Mujer,46,5,140355.6,1,1,1,85086.78,0,0,2,GOLD,880
4962.0,15632521,Cattaneo,689,Alemania,Hombre,45,0,130170.82,2,1,0,150856.38,0,0,3,SILVER,855
4963.0,15665088,Gordon,531,Francia,Mujer,42,2,0.0,2,0,1,90537.47,0,0,2,GOLD,556
4964.0,15652084,Boni,515,Francia,Hombre,40,0,109542.29,1,1,1,166370.81,0,0,5,GOLD,312
4966.0,15729515,McCarthy,782,Francia,Hombre,36,1,148795.17,2,1,1,195681.43,0,0,1,DIAMOND,615
4969.0,15572158,Blackburn,604,España,Hombre,41,3,0.0,1,0,0,11819.84,0,0,4,PLATINUM,536
4971.0,15614893,Meng,689,España,Hombre,38,2,0.0,1,1,1,82709.8,0,0,5,DIAMOND,621
4973.0,15612524,Hunt,643,Alemania,Hombre,41,2,127841.52,1,1,0,172363.41,0,0,5,GOLD,474
4974.0,15596962,Owens,617,Francia,Mujer,24,4,137295.19,2,1,1,91195.12,0,0,1,PLATINUM,598
4975.0,15744942,Steele,638,España,Mujer,55,2,155828.22,1,0,1,108987.25,1,1,2,SILVER,381
4976.0,15573278,Kennedy,743,Francia,Hombre,39,6,0.0,2,1,0,44265.28,0,0,5,SILVER,240
4978.0,15795881,Alexander,776,España,Hombre,35,8,106365.29,1,1,1,148527.56,0,0,5,GOLD,454
4979.0,15758939,Bray,540,Alemania,Hombre,35,7,127801.88,1,0,1,84239.46,0,0,5,GOLD,830
4982.0,15768137,Bray,667,España,Mujer,23,6,136100.69,2,0,0,169669.33,1,1,1,DIAMOND,606
4983.0,15569120,Lucas,615,Francia,Hombre,30,7,0.0,2,1,1,156346.84,0,0,4,DIAMOND,548
4984.0,15723721,Tinline,543,Francia,Hombre,30,4,140916.81,1,1,0,157711.18,0,0,1,PLATINUM,470
4985.0,15777122,Esomchi,553,Francia,Mujer,31,4,0.0,2,1,1,89087.4,0,0,2,DIAMOND,393
4986.0,15742681,Liao,554,Alemania,Hombre,26,4,121365.39,1,1,1,8742.36,0,0,5,DIAMOND,926
4987.0,15582090,Iroawuchi,684,España,Mujer,36,4,0.0,1,1,0,117038.96,0,0,1,SILVER,718
4990.0,15602851,Ozioma,629,Francia,Hombre,40,9,0.0,1,1,0,106.67,0,0,3,PLATINUM,558
4991.0,15802857,Robson,659,España,Mujer,33,8,115409.6,1,0,1,1539.21,0,0,1,SILVER,595
4995.0,15585580,Chang,796,Alemania,Mujer,52,9,167194.36,1,1,1,62808.93,1,1,3,PLATINUM,424
4996.0,15583480,Morgan,807,Francia,Mujer,36,4,0.0,2,0,1,147007.33,0,0,5,GOLD,461
4998.0,15613886,Trevisan,722,España,Hombre,43,1,0.0,1,1,0,44560.17,1,1,5,SILVER,448
4999.0,15792916,Ositadimma,559,España,Mujer,40,7,144470.77,1,1,1,18917.95,0,0,3,SILVER,255
5000.0,15710408,Cunningham,584,España,Mujer,38,3,0.0,2,1,1,4525.4,0,0,2,GOLD,941
5002.0,15649354,Johnston,754,España,Hombre,35,4,0.0,2,1,1,9658.41,0,0,1,SILVER,474
5004.0,15671610,Hooper,740,Francia,Hombre,36,7,0.0,1,1,1,13177.4,0,0,5,SILVER,466
5005.0,15625092,Colombo,502,Alemania,Mujer,57,3,101465.31,1,1,0,43568.31,1,1,5,SILVER,882
5006.0,15741032,Tsao,733,Francia,Hombre,48,5,0.0,1,0,1,117830.57,0,0,1,DIAMOND,674
5008.0,15784761,Ballard,554,España,Mujer,46,7,87603.35,3,0,1,96929.24,1,1,4,PLATINUM,818
5010.0,15805769,O'Loughlin,656,España,Hombre,33,4,0.0,2,1,0,116706.0,0,0,4,SILVER,994
5011.0,15719508,Davis,575,Alemania,Hombre,49,7,121205.15,4,1,1,168080.53,1,1,2,DIAMOND,227
5012.0,15609011,Barry,480,España,Hombre,47,8,75408.33,1,1,0,25887.89,1,1,4,SILVER,556
5013.0,15703106,K'ung,575,Francia,Hombre,40,5,0.0,2,1,1,122488.59,0,0,3,PLATINUM,251
5014.0,15626795,Gorman,672,Francia,Mujer,40,3,0.0,1,1,0,113171.61,1,1,5,GOLD,755
5016.0,15756196,Tsou,682,Francia,Hombre,50,6,121818.84,2,0,1,124151.37,0,0,1,SILVER,813
5018.0,15777599,Esposito,746,Alemania,Hombre,34,6,141806.0,2,1,1,183494.87,0,0,3,SILVER,236
5019.0,15754577,Boni,556,Francia,Mujer,51,8,61354.14,1,1,0,198810.65,1,1,4,GOLD,647
5020.0,15584113,Pratt,823,Alemania,Mujer,53,4,124954.94,1,0,1,131259.6,1,1,1,DIAMOND,242
5021.0,15669589,Page,491,Alemania,Mujer,68,1,95039.12,1,0,1,116471.14,1,1,5,SILVER,897
5023.0,15711130,Tseng,734,Francia,Hombre,45,2,0.0,2,1,0,99593.28,0,0,5,GOLD,321
5024.0,15615254,Clark,555,Francia,Hombre,40,10,43028.77,1,1,0,170514.21,0,0,2,GOLD,997
5027.0,15673223,Hou,626,Francia,Hombre,44,10,0.0,2,0,0,164287.86,0,0,4,GOLD,627
5030.0,15651272,Reyes,709,Francia,Hombre,38,5,0.0,2,1,1,81452.29,0,0,1,DIAMOND,649
5031.0,15812832,Jideofor,562,Alemania,Hombre,33,8,92659.2,2,1,0,1354.25,0,0,2,GOLD,374
5032.0,15680517,Sal,769,Alemania,Mujer,34,7,137239.17,1,1,1,71379.92,1,1,2,SILVER,485
5033.0,15750569,Iweobiegbunam,684,Alemania,Mujer,46,3,102955.14,2,1,0,154137.33,0,0,2,PLATINUM,986
5034.0,15690743,Shao,536,Francia,Mujer,61,8,65190.29,1,1,1,64308.49,1,1,2,DIAMOND,390
5035.0,15627741,Heath,631,Alemania,Mujer,29,2,96863.52,2,1,1,31613.35,0,0,3,DIAMOND,958
5036.0,15712121,Chidimma,657,España,Hombre,34,5,154983.98,1,1,0,27738.01,0,0,2,PLATINUM,762
5037.0,15805429,Murray,699,Alemania,Hombre,59,3,106819.65,1,0,1,163570.25,0,0,5,SILVER,557
5039.0,15589230,Wu,612,Francia,Mujer,63,2,126473.33,1,0,1,147545.65,0,0,5,DIAMOND,633
5041.0,15749727,Chukwufumnanya,829,España,Hombre,50,7,0.0,2,0,1,178458.86,0,0,2,SILVER,332
5042.0,15619238,Allan,567,España,Hombre,29,8,0.0,2,1,0,156125.72,0,0,3,GOLD,914
5043.0,15593468,Findlay,850,Francia,Mujer,33,3,0.0,2,1,1,11159.19,0,0,4,SILVER,566
5044.0,15718454,Ch'eng,712,España,Mujer,44,2,0.0,2,0,0,45738.94,0,0,5,PLATINUM,334
5045.0,15789498,Miller,562,Francia,Hombre,30,3,111099.79,2,0,0,140650.19,0,0,1,GOLD,370
5046.0,15744691,Tsai,755,Francia,Mujer,29,3,0.0,3,1,0,4733.94,0,0,1,SILVER,328
5047.0,15708289,Graham,793,España,Hombre,25,3,100913.57,1,0,0,10579.72,0,0,5,SILVER,793
5048.0,15790412,Norton,471,España,Hombre,26,8,0.0,2,1,1,179655.87,0,0,4,GOLD,388
5050.0,15598894,Holt,784,España,Hombre,38,10,122267.85,1,0,0,145759.93,0,0,5,PLATINUM,510
5051.0,15663294,Kao,703,Francia,Hombre,32,1,125685.79,1,1,1,56246.72,0,0,4,DIAMOND,960
5053.0,15706729,Hsiao,662,Francia,Hombre,38,0,105271.56,1,0,1,179833.45,0,0,1,GOLD,539
5054.0,15674433,Allan,636,Alemania,Mujer,28,2,115265.14,1,0,0,191627.85,0,0,1,DIAMOND,404
5055.0,15641170,Liang,640,España,Hombre,36,4,0.0,1,0,0,173016.46,0,0,4,SILVER,362
5056.0,15806284,Briggs,739,España,Hombre,31,1,0.0,2,1,1,58469.75,0,0,1,GOLD,252
5057.0,15690958,Cantrell,767,Alemania,Hombre,23,2,139542.82,1,0,1,28038.28,0,0,3,DIAMOND,347
5058.0,15606386,Wang,753,Alemania,Mujer,46,3,111512.75,3,1,0,159576.75,1,1,1,DIAMOND,642
5060.0,15579915,Glennon,707,Francia,Hombre,29,4,0.0,2,1,0,139953.94,0,0,4,GOLD,565
5062.0,15734005,Mazzi,633,Francia,Mujer,42,1,0.0,2,1,0,56865.62,0,0,2,SILVER,930
5063.0,15650432,Liu,849,Alemania,Hombre,41,10,84622.13,1,1,1,198072.16,0,0,2,PLATINUM,901
5064.0,15592578,Nucci,614,España,Mujer,41,7,146997.64,2,0,0,137791.18,0,0,5,PLATINUM,524
5065.0,15671243,Y?,558,Francia,Mujer,47,9,0.0,2,1,0,103787.28,0,0,2,PLATINUM,251
5067.0,15702631,Tang,567,Francia,Mujer,26,2,0.0,2,1,1,78651.55,0,0,2,PLATINUM,387
5069.0,15717879,Chen,712,España,Mujer,79,5,108078.56,1,1,1,174118.93,0,0,2,GOLD,583
5070.0,15740878,Yao,655,España,Mujer,29,9,0.0,2,0,1,85736.26,0,0,5,DIAMOND,686
5071.0,15794468,Tsou,641,Francia,Mujer,42,6,0.0,2,0,0,121138.77,0,0,2,PLATINUM,697
5072.0,15773277,Barnes,676,Francia,Hombre,35,5,106836.67,2,1,0,84199.78,0,0,3,DIAMOND,871
5073.0,15572657,H?,472,Francia,Hombre,29,8,102490.27,1,0,1,181224.56,0,0,4,SILVER,812
5074.0,15800295,Cruz,644,Alemania,Hombre,34,9,112746.54,2,0,0,141230.07,0,0,3,DIAMOND,615
5075.0,15672397,Smith,598,Francia,Hombre,38,0,125487.89,1,0,0,158111.71,0,0,5,DIAMOND,355
5077.0,15720676,Bukowski,700,Francia,Mujer,37,7,0.0,2,1,0,17040.82,0,0,3,DIAMOND,341
5078.0,15731829,Simmons,616,Francia,Hombre,34,10,0.0,2,1,0,25662.27,0,0,4,SILVER,279
5080.0,15692406,Gow,427,Francia,Hombre,37,5,0.0,2,1,1,121485.1,0,0,2,PLATINUM,869
5082.0,15757537,Francis,610,Francia,Mujer,31,6,107784.65,1,1,1,141137.53,0,0,4,PLATINUM,998
5083.0,15793307,Calabresi,724,España,Mujer,41,4,142880.28,3,0,0,185541.2,1,1,5,SILVER,905
5084.0,15660679,Chimaobim,653,España,Mujer,38,9,149571.94,1,1,0,118383.18,0,0,1,SILVER,896
5088.0,15624641,Kharlamova,740,España,Hombre,43,9,0.0,1,1,0,199290.68,1,1,4,PLATINUM,891
5092.0,15811026,Norman,505,Alemania,Hombre,43,5,136855.94,2,1,0,171070.52,0,0,1,SILVER,650
5093.0,15596303,White,688,Francia,Mujer,39,0,0.0,2,1,0,53222.15,1,1,5,GOLD,765
5094.0,15787255,Manfrin,650,Alemania,Mujer,55,2,140891.46,3,1,1,179834.45,1,1,5,PLATINUM,526
5095.0,15617166,Ritchie,610,Francia,Hombre,37,0,0.0,1,1,0,114514.64,0,0,5,PLATINUM,728
5096.0,15742442,Udegbulam,705,España,Mujer,46,5,89364.91,1,0,1,139162.15,0,0,4,GOLD,336
5097.0,15758692,Kao,669,Francia,Mujer,29,7,146011.4,1,0,0,50249.16,0,0,1,DIAMOND,381
5099.0,15730353,Olisaemeka,550,Alemania,Hombre,29,9,145294.08,2,1,0,147484.13,0,0,3,SILVER,872
5100.0,15731555,Ross-Watt,595,Alemania,Mujer,45,9,106000.12,1,0,0,191448.96,1,1,1,PLATINUM,470
5101.0,15582404,Miller,572,España,Mujer,26,5,0.0,2,1,0,119381.41,0,0,2,SILVER,502
5102.0,15721462,Shubin,622,España,Mujer,58,2,0.0,2,1,1,33277.31,0,0,5,PLATINUM,746
5104.0,15808526,Cartwright,783,Alemania,Mujer,58,3,127539.3,1,1,1,96590.39,1,1,5,SILVER,270
5106.0,15718465,Sadler,671,Alemania,Hombre,51,3,96891.46,1,1,0,176403.33,1,1,3,PLATINUM,654
5107.0,15682995,Azuka,600,Francia,Mujer,32,1,78535.25,1,1,0,64349.6,0,0,4,PLATINUM,729
5108.0,15584776,Shen,847,España,Mujer,37,9,112712.17,1,1,0,116097.26,0,0,1,GOLD,355
5110.0,15576156,Abazu,710,España,Mujer,28,6,0.0,1,1,0,48426.98,0,0,3,GOLD,406
5111.0,15646756,Murphy,682,Francia,Mujer,33,8,74963.5,1,1,1,32770.56,0,0,4,DIAMOND,359
5112.0,15742886,Ford,642,Francia,Hombre,26,1,138023.79,2,0,1,117060.2,0,0,3,GOLD,794
5113.0,15586135,Gratwick,536,España,Mujer,28,4,0.0,1,1,1,136197.65,0,0,1,PLATINUM,937
5114.0,15616152,Pai,754,Francia,Mujer,47,1,185513.67,1,1,0,27438.83,0,0,4,DIAMOND,472
5115.0,15721460,Lorenzo,678,Francia,Hombre,60,8,185648.56,1,0,0,192156.54,1,1,2,PLATINUM,508
5116.0,15727317,Brady,533,Alemania,Mujer,49,1,102286.6,3,1,0,69409.37,1,1,1,SILVER,930
5117.0,15649536,Wong,741,Alemania,Hombre,38,4,128015.83,1,1,0,58440.43,0,0,2,GOLD,792
5118.0,15754929,Douglas,757,Francia,Hombre,31,10,39539.39,2,0,0,192519.39,0,0,5,GOLD,799
5119.0,15572051,Kennedy,721,Francia,Hombre,40,3,0.0,1,1,1,144874.67,0,0,1,SILVER,391
5120.0,15668142,Chang,700,Francia,Hombre,37,3,77608.46,2,1,1,175373.46,0,0,1,SILVER,389
5122.0,15708422,Hsiung,677,España,Mujer,35,0,0.0,2,0,0,76637.38,0,0,4,SILVER,889
5125.0,15612140,Milano,721,España,Mujer,46,7,137933.39,1,1,1,67976.57,0,0,4,GOLD,249
5129.0,15726250,Hsia,508,Francia,Mujer,38,3,166328.65,2,0,1,22614.19,0,0,3,DIAMOND,789
5130.0,15764432,Hicks,588,Alemania,Mujer,42,2,164307.77,1,1,0,48498.19,0,0,3,PLATINUM,238
5131.0,15631721,Millar,691,Alemania,Hombre,38,9,163965.69,2,0,1,103511.26,0,0,3,GOLD,801
5132.0,15707479,Fan,664,Francia,Hombre,40,7,125608.72,1,1,0,122073.48,0,0,2,PLATINUM,458
5133.0,15579826,Young,439,Francia,Mujer,66,9,0.0,1,1,0,65535.56,0,0,1,SILVER,764
5134.0,15668104,Kerr,479,España,Hombre,37,6,118433.94,1,0,1,160060.9,0,0,2,GOLD,956
5136.0,15587240,Vasilyev,518,Francia,Hombre,40,4,0.0,2,0,1,194416.58,0,0,1,PLATINUM,478
5137.0,15680767,Sabbatini,717,Alemania,Mujer,64,10,98362.35,2,1,1,21630.21,0,0,1,SILVER,682
5138.0,15601594,Ifeanacho,698,Francia,Mujer,51,6,144237.91,4,1,0,157143.61,1,1,4,GOLD,915
5139.0,15589969,Capon,850,Francia,Hombre,34,6,0.0,1,0,1,52796.31,0,0,3,GOLD,831
5140.0,15703728,Chieloka,700,España,Hombre,47,4,0.0,1,1,0,121798.52,1,1,2,GOLD,810
5142.0,15662500,Ts'ao,774,España,Hombre,32,9,0.0,2,1,0,10604.48,0,0,3,DIAMOND,752
5143.0,15778526,Bradshaw,719,España,Mujer,48,5,0.0,2,0,0,78563.66,0,0,4,GOLD,922
5144.0,15670584,Nkemakolam,646,España,Hombre,31,2,0.0,1,1,1,170821.43,1,1,4,DIAMOND,350
5145.0,15748069,Clunie,485,Francia,Mujer,25,3,134467.26,1,1,1,113266.09,0,0,2,PLATINUM,734
5146.0,15680597,Cover,784,Alemania,Hombre,38,1,138515.02,1,1,1,171768.76,0,0,2,PLATINUM,942
5147.0,15628992,Esposito,850,Alemania,Hombre,32,2,128647.98,2,0,0,54416.18,0,0,2,SILVER,607
5149.0,15812767,Harvey,731,España,Hombre,70,3,0.0,2,1,1,141180.66,0,0,2,DIAMOND,409
5150.0,15689201,Dobie,721,Francia,Mujer,49,1,120108.56,1,0,1,183421.76,0,0,4,SILVER,970
5151.0,15614716,Okwudilichukwu,515,Francia,Mujer,37,0,196853.62,1,1,1,132770.11,0,0,3,PLATINUM,644
5153.0,15799631,Chase,585,España,Hombre,36,10,0.0,2,1,1,180318.6,0,0,3,SILVER,722
5156.0,15656426,Tyler,713,Francia,Mujer,42,3,0.0,2,0,0,82565.01,0,0,2,SILVER,521
5157.0,15675256,Ts'ui,555,España,Hombre,33,5,127343.4,1,0,1,121789.3,0,0,1,PLATINUM,311
5158.0,15751185,Aparicio,699,España,Mujer,50,0,158633.61,1,1,0,193785.87,0,0,1,SILVER,835
5159.0,15789582,Macleod,587,Francia,Hombre,55,9,0.0,1,1,0,64593.07,0,0,1,GOLD,916
5160.0,15651103,Sal,762,España,Mujer,69,9,183744.98,1,1,1,196993.69,0,0,3,DIAMOND,323
5161.0,15672299,Yeh,510,Francia,Hombre,44,6,0.0,2,1,1,175518.31,0,0,3,SILVER,736
5164.0,15633870,Ozioma,850,Francia,Mujer,36,10,0.0,2,1,1,100750.03,0,0,4,SILVER,795
5165.0,15624323,Atkins,642,Francia,Hombre,36,4,0.0,2,1,1,195224.91,0,0,2,PLATINUM,289
5166.0,15688612,Campos,850,Francia,Hombre,33,7,140956.99,1,0,0,3510.18,0,0,2,PLATINUM,483
5170.0,15775430,Tsou,651,Alemania,Hombre,31,7,138008.06,2,1,0,129912.74,0,0,3,DIAMOND,423
5173.0,15813095,Nwebube,553,Francia,Hombre,37,2,0.0,2,1,0,33877.29,0,0,1,SILVER,461
5174.0,15705281,Burt,800,España,Hombre,38,9,0.0,1,1,0,78744.39,0,0,2,DIAMOND,350
5175.0,15812594,Ross,791,Francia,Hombre,34,7,0.0,2,1,0,96734.46,0,0,1,DIAMOND,802
5179.0,15794849,Aitken,850,Alemania,Hombre,22,7,91560.58,2,0,0,10541.38,0,0,1,GOLD,713
5181.0,15799720,Coburn,569,España,Hombre,43,8,161546.68,2,0,1,178187.28,0,0,2,PLATINUM,415
5182.0,15711287,Ahmed,661,España,Mujer,35,5,128415.45,1,1,0,142626.49,0,0,5,SILVER,969
5184.0,15621440,Soto,694,Francia,Hombre,38,1,0.0,2,0,1,156858.2,0,0,5,PLATINUM,918
5185.0,15677146,Obiajulu,728,Francia,Mujer,28,4,142243.54,2,1,0,33074.51,0,0,4,SILVER,903
5187.0,15722425,Lucchese,639,Francia,Hombre,32,9,0.0,2,1,0,111340.36,0,0,4,GOLD,846
5188.0,15682421,Talbot,683,Francia,Mujer,30,2,0.0,2,0,1,100496.84,1,1,2,PLATINUM,526
5189.0,15691910,Lu,663,España,Hombre,30,4,0.0,3,1,0,101371.05,0,0,1,DIAMOND,604
5190.0,15721779,Arnold,826,España,Hombre,41,5,146466.46,2,0,0,180934.67,0,0,3,GOLD,984
5191.0,15579548,Nicholson,735,España,Hombre,36,5,0.0,2,1,0,105152.17,0,0,3,PLATINUM,259
5192.0,15681075,Chukwualuka,682,Francia,Mujer,58,1,0.0,1,1,1,706.5,0,0,4,PLATINUM,709
5193.0,15607884,Wallace,663,Francia,Mujer,39,8,0.0,2,1,1,101168.9,0,0,5,SILVER,445
5195.0,15791550,Kelly,696,Francia,Hombre,27,4,87637.26,2,0,0,196111.35,0,0,5,GOLD,685
5196.0,15658589,Brady,850,España,Hombre,38,2,94652.04,1,1,1,171960.76,0,0,3,PLATINUM,475
5197.0,15670822,Palmer,719,Francia,Mujer,22,7,114415.84,1,1,1,177497.4,0,0,2,GOLD,739
5199.0,15660768,L?,604,Francia,Hombre,40,1,84315.02,1,0,0,36209.1,0,0,3,PLATINUM,885
5200.0,15726310,Mordvinova,782,España,Mujer,27,3,0.0,2,1,0,143614.01,0,0,3,DIAMOND,858
5201.0,15641298,Corones,512,Alemania,Hombre,42,9,93955.83,2,1,0,14828.54,0,0,5,PLATINUM,580
5202.0,15625675,Clements,569,Francia,Hombre,36,1,67087.69,1,1,0,154775.7,0,0,5,PLATINUM,308
5203.0,15713354,Morrice,597,Alemania,Mujer,22,6,101528.61,1,1,0,70529.0,1,1,2,SILVER,793
5205.0,15704231,Barrett,430,Francia,Mujer,33,8,0.0,1,1,1,69759.91,0,0,2,GOLD,936
5206.0,15735400,Kanayochukwu,756,Francia,Hombre,28,8,179960.2,1,1,0,89938.08,0,0,4,GOLD,372
